SampleN,Ga_S,Rb_S,Li_S,Sr_S,Ba_S,Be_S,Cs_S,Ni_S,Sc_S,Ge_S,Hf_S,Nb_S,Ti_S,Zr_S,SumTS
E6_1_12,4.338739048,19.68154603,8.380158015,19.31751481,96.63761715,0.46637335,3.036591496,17.17996859,2.872832761,1.187538042,0.027130083,1.376950695,425.4340919,1.388321426,4.18089096
E6_1_13,4.832947523,21.7044872,9.586252826,23.90498773,108.7222564,0.529979719,3.36577738,19.09921772,3.168665369,1.333495909,0.030145846,1.568513856,473.2102597,1.460348528,2.5704992
E6_1_14,3.942356799,18.32961051,7.761712433,19.12725046,89.65336153,0.373859329,2.848200162,15.73318475,2.702047056,1.114601705,0.034633343,1.364268009,407.4616127,1.656871712,3.26890852
E6_1_15,5.912079564,27.33237063,12.16086841,25.04023533,131.5786967,0.622675523,4.220691862,23.78602357,4.007092013,1.662859872,0.05277903,2.097292655,612.1259199,2.479986981,3.91415984
E6_2_5,7.372177523,44.33093193,13.31374602,33.9090313,111.3614029,0.967637293,8.551968154,35.42476053,5.643959852,1.891972481,0.104908432,1.311981865,616.0638598,4.365772169,19.0540675
E6_2_6,8.158604741,49.88428141,14.86270818,38.14762895,128.3785637,0.899389948,9.40529995,40.09458098,6.517698464,2.128395736,0.112295181,1.522353763,805.7953229,5.050647386,14.4963765
E6_2_7,9.23205291,39.58550332,15.35378561,26.13841008,194.8499818,1.044189418,6.774399545,35.38468031,6.493546263,2.319168476,0.093106992,1.375689284,667.7632397,4.172541981,5.40881632
E6_2_8,7.935755847,47.89272654,14.66971411,42.782706,124.7019004,0.866700895,8.954672718,40.13520285,6.426936466,2.042960599,0.09488344,1.513408616,705.1185427,4.459903567,17.4383453
E6_2_9,7.3349284,44.28770313,13.15239632,34.07696646,114.5018088,0.797968371,8.225837737,37.29568016,5.745310629,1.817742287,0.109215628,1.477292157,696.8665616,4.740933481,8.96830379
E6_2_10,6.5366919,37.87955518,11.88462664,29.93690869,99.8196711,0.737777137,7.299746506,32.69038251,5.086995283,1.696766113,0.121966036,1.577698149,671.8689167,5.021684784,5.1858526
E6_2_11,7.233100433,31.25005885,12.13074011,22.99749496,150.437646,0.835804155,5.663913748,27.41871864,5.1306952,1.832135216,0.090495341,1.309098125,579.4392783,3.79427465,16.4319692
E6_2_12,8.56274408,37.63351666,14.7461393,27.23912542,179.1406804,0.996884295,6.463344227,33.45123453,6.125369192,2.231196524,0.075274487,1.139347824,604.2115262,3.279479508,8.67977539
E6_2_13,8.356998899,47.20882443,14.75988612,38.07495963,132.0243254,0.919938163,8.994057337,40.81746599,6.748600832,2.116669858,0.079171935,1.082760144,666.6791507,3.458727374,13.9920023
E6_2_14,8.127266196,47.42897188,14.82269089,40.727761,123.6446548,0.923896731,9.205256838,39.26009644,6.277769371,2.113029205,0.105635635,1.297735649,658.9592286,4.577149618,17.3927396
E6_2_15,8.608189822,48.70993047,15.16862091,40.85837223,127.4790846,0.931582254,9.399233099,40.19498642,6.521230839,2.209909761,0.111631421,1.467938543,706.9024427,5.096567434,15.3950345
E6_2_16,7.70698194,33.34325951,13.19174914,24.68940817,157.9900443,0.832546684,6.12453247,29.80151213,5.482372561,1.966079438,0.134198913,1.495595864,637.2241399,5.52121835,1.5181785
E7_1_5,8.972935079,28.85572202,15.16353974,13.34270813,68.91742327,0.881064443,3.979546218,7.387321876,2.855194901,1.974618497,0.012879814,6.68639937,723.9277227,0.40281708,5.72107581
E7_1_6,10.2650066,34.58329953,17.28081113,14.23149468,84.65123327,1.221360144,5.12794037,9.430672546,3.373349583,2.248560875,0.016950349,5.68635343,744.9213839,0.440349445,5.43271814
E7_1_7,11.28284361,37.81233332,22.02774209,13.35422781,87.27071989,1.213479819,5.519470188,11.14897876,3.838726199,2.42423175,0.019255672,5.191008294,839.8420086,0.383941571,11.2438111
E7_1_8,10.53717757,34.4534778,19.09095983,13.44829465,80.28019159,1.231572771,5.310478248,9.398783045,3.528885327,2.433130716,0.019142613,6.275282347,801.3352671,0.46982896,14.1728544
E7_1_9,10.51981417,29.71347415,20.20601147,13.15347452,70.44565673,1.09463776,4.359974422,8.870543381,3.532709122,2.439648118,0.020401815,8.140119397,918.6536588,0.698899755,6.73847658
E7_1_10,11.64327004,38.92789183,24.27897224,15.21091151,85.56180542,1.203121046,5.461448394,11.41349097,3.968828137,2.50052624,0.030819157,7.600730243,978.3591937,0.771697051,8.81256465
E7_1_11,11.97900071,24.69294612,20.75752472,18.35413412,75.0924364,1.206714618,4.397026912,7.481015919,3.541515872,3.215399845,0.039452327,10.45376393,1121.255128,1.731605421,6.87017432
E7_1_12,9.937171035,24.24466364,19.57773046,13.63573199,63.69874526,0.975590352,3.926886889,7.180094559,3.097722653,2.175711256,0.015609601,6.713841878,904.0384613,0.645613265,4.56409357
E7_1_13,11.03555092,26.87028996,20.93440066,15.77717715,70.73066694,1.075035031,4.246814476,6.913427245,3.288276603,2.488302596,0.018079198,7.69134977,991.1845934,0.68906464,8.08756718
E7_1_14,13.73602528,26.97562744,25.17342104,17.94979632,80.78673614,1.380542646,5.139641419,7.183128215,4.317674297,2.916883902,0.026401978,8.157230355,1142.706382,0.950511427,2.29500721
E7_1_15,11.91945686,30.63498603,20.38002598,50.7416497,165.4017775,1.42992047,4.435270072,7.77783879,3.983069226,2.859897349,0.05580492,9.795872449,990.5034416,1.9512718,16.4390904
E8_1_5,5.079966952,24.01498813,12.50731525,20.47414105,107.1810524,0.664596748,3.98905048,22.81130031,4.257804971,1.821344191,0.047715188,1.351898206,463.8064931,1.894439568,2.96926041
E8_1_6,4.396367364,20.78531558,10.63845053,20.78155784,95.76410163,0.531332283,3.325046021,20.00947642,3.68084793,1.517138707,0.030888393,1.078914807,389.970787,1.259064602,1.51328592
E8_1_7,4.872109245,23.71957143,11.98750884,22.95435445,105.1794026,0.584916435,3.838887845,21.72775875,4.133012809,1.565895789,0.04274945,1.289506079,451.5768447,1.66000163,10.9567105
E8_1_8,5.39318428,25.55488405,13.68401726,22.5495464,112.8195889,0.631609462,4.066497962,23.70713639,4.546439832,1.653155064,0.039942458,1.299994711,471.8035139,1.641247998,4.66316004
E8_1_9,4.825550413,23.39856153,12.4980751,26.24479951,116.4521045,0.665009575,3.797785322,22.00504122,4.057581911,1.418825911,0.045384127,1.353617455,446.0109336,1.814467121,1.58708779
E8_1_10,5.0835838,24.6209902,13.40629299,19.07403934,107.4369273,0.723919374,4.024114363,23.19125726,4.2797741,1.411219172,0.054151067,1.445600896,485.3248388,2.092800565,2.45889122
E8_1_11,3.177466698,13.6865684,9.471745675,14.23641105,73.19631766,0.388014528,2.323454574,15.8473934,2.818466058,0.937019753,0.077292283,0.454733836,203.3945079,3.33064387,7.06227158
E8_1_12,4.298105172,20.70248057,11.27148837,17.68272425,92.32264841,0.522586549,3.350849442,19.15671818,3.66762052,1.099929892,0.025852503,0.978707624,379.1480478,1.167811655,2.96737829
E8_1_13,4.532413119,21.70997655,11.86824752,24.68208083,102.6892337,0.662778328,3.437451447,19.8712901,3.874847614,1.130554857,0.02715288,1.053242995,397.3083175,1.288385234,3.12595191
E8_1_14,6.140350705,30.17473926,15.87397233,28.35206285,134.3200566,0.74626369,4.716871569,27.39860155,5.190466375,1.461482304,0.040693969,1.456236807,546.8431105,1.754899149,3.96478647
E8_1_15,4.557024786,21.86664247,11.21730388,25.39477043,101.1193009,0.675781975,3.466869542,19.71819682,3.664149878,1.043924242,0.030869579,1.069128252,402.6238143,1.161607633,3.55238622
F1_1_6,3.580484538,13.92150105,7.894583667,18.95179601,93.1851334,0.530569056,1.815215549,13.362816,2.115668912,0.60244623,0.020493995,0.674565042,184.1727654,0.766039504,5.58425242
F1_1_7,5.40039598,20.6509297,11.5203461,30.50074553,134.0519304,0.701464349,2.700621599,19.58011461,3.231652835,0.94887783,0.039070795,1.036565934,290.0261001,1.182707179,0.37251712
F1_1_8,3.850049653,13.11259065,9.268511886,23.05056273,101.4377607,0.557882566,1.756017994,15.12590582,2.359262277,0.721429722,0.031401919,0.440824005,128.6836454,1.233996792,2.919461
F1_1_9,4.393021065,16.39357937,11.82101824,16.57264791,102.6425637,0.679751878,2.231840454,16.29283465,2.799186257,1.242174353,0.093991607,1.102390881,230.6250522,1.577660318,10.4654534
F1_1_10,4.417883613,15.43898105,11.53700057,26.60352863,106.7476909,0.701441132,2.196420422,15.8413871,2.767667233,1.085111298,0.069002061,0.86701181,223.8743992,2.155862305,6.8343158
F1_1_11,3.570359431,13.55168253,9.294947606,17.95897099,93.74427969,0.586401789,1.744041267,13.11437797,2.204534197,0.928530723,0.019578251,0.643429978,181.2116484,0.634966505,2.67242294
F1_1_12,4.006026342,15.59744555,10.80780189,18.70501356,99.24400001,0.525684298,2.00284818,14.97447098,2.558151723,1.02371074,0.030892915,0.788053061,218.0264006,0.88647617,3.94672949
F1_1_13,3.859556937,14.53422943,9.435057208,21.13894214,117.2379706,0.543742632,1.809354321,13.95644761,2.374485881,0.947166235,0.016400418,0.692731142,203.7629915,0.434273153,2.31724857
F1_1_14,4.194857322,15.17940156,10.37178552,16.9999255,97.29098632,0.690266621,1.973778226,16.1369715,2.824333563,1.175911126,0.054740268,0.438222372,149.4077519,2.386994381,4.58188453
F1_1_15,3.768271223,13.22915629,10.00187182,20.63788484,104.5191605,0.452143235,1.747176768,14.33209107,2.480834441,1.006902229,0.032822773,0.310941751,129.4694141,1.274955032,3.55414971
F1_2_5,5.027379904,18.82223198,14.27737628,8.859629694,81.83655604,0.532936081,2.5343937,19.38624616,3.110031643,1.541369798,0.10456077,0.637316028,307.2733534,3.211610363,5.46914739
F1_2_6,4.930420895,20.38985675,14.44900941,9.142754642,91.29530336,0.658418111,2.719724907,17.96234531,3.023055926,1.494734572,0.033916833,0.699745613,301.6184209,1.472235429,2.91730113
F1_2_7,4.928966343,20.24394155,14.18172707,8.978698733,88.78273677,0.66355993,2.616818968,19.02584137,3.000713094,1.427219116,0.023070321,0.64170519,291.7668886,1.234380936,6.51534097
F1_2_8,4.757807458,18.15160025,13.96937791,8.306360488,74.86970914,0.599583664,2.521078149,18.55137105,2.973082266,1.452613243,0.120516855,0.629430975,299.709311,3.70395704,4.61811753
F1_2_9,5.292363847,21.76502771,15.8620016,9.826043975,89.91859598,0.554300566,2.908940913,19.44282313,3.246730731,1.555615365,0.037400797,0.715148792,339.5636241,1.663094465,5.35252904
F1_2_10,5.342735071,21.31244309,15.57521782,10.48308858,97.15341905,0.671161132,2.79157508,19.71775706,3.179979125,1.534912511,0.032195979,0.661985611,319.0454811,1.492868008,4.52771354
F1_2_11,5.370826544,21.1983475,15.20164391,10.649479,90.59818902,0.656562818,2.739793741,19.39112033,3.190519178,1.546805439,0.017782984,0.526652998,284.0604883,0.865588893,3.44456462
F1_2_12,5.587464616,22.27436324,16.35108467,11.92842387,116.9102146,0.642955009,2.864594135,20.20408187,3.341270833,1.593064762,0.025883898,0.624150927,320.133934,1.113875871,8.89802932
F1_2_13,5.655303427,22.27985206,16.00451549,12.31564607,129.7685197,0.777510598,2.933172436,20.32746694,3.474499612,1.602911956,0.038476879,0.736417201,328.1555485,1.89925489,5.69708347
F1_2_14,5.271153206,20.44119515,14.33390974,11.34458974,110.9087968,0.668663503,2.685445668,19.23341781,3.248577089,1.562019449,0.051536732,0.668038789,313.265289,2.129240095,4.25619949
F1_2_15,4.576986386,18.38521362,13.66537063,12.65719817,102.3463845,0.726083146,2.459003635,17.34855424,2.878024828,1.349791846,0.078259002,0.768346559,308.0138483,2.760629748,4.47511946
F1_3_5,6.117265859,25.31684113,27.59016837,25.98127861,106.2360147,1.064241503,3.431836226,29.27926344,4.234070032,1.974616815,0.088537705,0.578930214,296.0553587,2.636804847,3.49588824
F1_3_6,6.227528432,25.79841551,25.51609366,30.73114461,113.334089,0.950272857,3.502670481,29.26924498,4.082442085,1.914311428,0.062541743,0.794268825,292.6761827,2.245415642,0.77031341
F1_3_8,6.161827253,25.34474598,26.26238777,24.28799711,117.9955653,1.036236856,3.490302614,29.3327101,4.17778338,1.921034223,0.091398265,0.772770558,300.4471311,4.108040214,5.16608004
F1_3_9,5.937810491,25.01357114,25.80414004,26.56498465,106.367567,0.961759793,3.455589993,28.06406927,3.977713312,1.930091598,0.077401208,0.7679888,310.5119555,2.976768645,2.52852792
F1_3_10,5.338312022,22.82190163,24.30360473,23.9516556,102.4883633,0.891265385,3.207366693,25.46493299,3.628778382,1.66886378,0.110160669,0.81256274,292.4309699,4.545452923,3.58456848
F1_3_11,4.701630502,20.48780127,21.94884235,22.70229202,85.55467911,0.861149859,2.887870506,23.41280789,3.279137056,1.482568305,0.094662347,0.654472697,268.2076791,3.336645134,1.27443951
F1_3_12,5.819578571,24.26076134,27.33767521,26.35145097,105.0630236,1.083454367,3.46268634,29.64755169,4.05772312,1.997869156,0.121513455,0.788222198,335.4078073,4.254972809,3.52095429
F1_3_13,6.178079965,26.21076085,28.42532953,28.05080246,109.8147856,1.026953336,3.791380676,30.77839005,4.26591747,2.027931497,0.131021393,0.771018876,340.7197484,4.438335017,1.10890514
F1_3_15,5.889482885,24.71138361,26.42250434,29.33259575,102.8720844,1.095225678,3.492708733,30.284939,4.07207602,1.984587955,0.108628087,0.641884576,293.5276682,3.718074453,4.31210979
F1_4_5,4.981077775,21.2191889,20.13903864,31.00205281,100.2586036,0.826901416,2.58914743,24.50068172,3.299841756,1.544163489,0.086505761,0.730980258,265.4710484,2.457237396,0.03287184
F1_4_6,5.126715037,21.48253919,20.28209578,29.73315293,100.2373083,0.800795846,2.443332268,24.87527358,3.302710282,1.508628717,0.128551779,1.450337147,262.3869009,2.749297784,1.12070081
F1_4_7,4.838369035,20.447632,19.08613513,28.62534249,100.223915,0.716137842,2.25919702,24.57059027,3.14944349,1.407122454,0.077400017,1.022796231,244.8508026,2.579612998,0.0778711
F1_4_8,4.875297231,20.52075378,19.04609705,29.1063691,89.9025152,0.696900974,2.269690926,22.93143526,3.092253769,1.420961778,0.056604045,0.775781135,228.1396754,1.81855036,0.96500381
F1_4_9,4.786515366,20.80760482,18.90417318,28.85429595,93.23518615,0.66813293,2.260067292,22.70213455,3.147375139,1.388239678,0.084618685,0.907690329,254.30892,2.953552618,1.15279307
F1_4_10,4.786301113,20.08826241,18.91828187,28.97606244,90.39075868,0.691605365,2.261393036,22.6699258,3.063390816,1.433210106,0.071891878,0.72642619,230.0950866,2.14298628,0.75182725
F1_4_11,4.657358771,19.48170577,18.19556721,28.632071,91.03451335,0.687398236,2.17869464,22.15931883,3.023555706,1.334575455,0.073257228,0.718024865,231.0235116,2.547435327,2.0575597
F1_4_12,4.784324546,20.47570439,19.60322081,28.37894231,95.2092526,0.624370147,2.364234648,23.15162937,3.206121135,1.474222327,0.120407207,0.841890924,262.4943937,3.307011783,1.94481763
F1_4_13,4.930182827,21.02300568,20.89030237,32.08918054,95.82257657,0.818454518,2.452075018,28.40831795,3.277816583,1.488617845,0.086027881,0.737844009,250.1403677,2.483779989,0.06863557
F1_4_14,4.862861372,19.60797463,19.20781178,34.43982366,91.16419418,0.665626707,2.15885776,22.11832056,3.129275558,1.364272976,0.038694156,0.619466245,206.0880964,1.466225736,0.10296875
F1_4_15,5.276029028,21.18538875,20.23740606,31.9988158,99.50886286,0.746605858,2.139425755,24.78606222,3.256319725,1.543424745,0.028728121,0.552235567,182.7738176,0.855517917,3.77758759
F1_5_5,6.290504844,34.60711978,28.17110379,68.1289927,181.5601371,0.759306913,4.32842679,29.70450029,3.980458542,1.505388344,0.121734215,0.576027511,313.5363295,4.041226198,1.21353812
F1_5_6,5.770402948,32.58818381,27.94847224,68.78546489,151.7663718,0.732144305,4.231405222,28.50421455,3.686739315,1.386265871,0.176876775,0.685590588,321.0824873,5.046397749,3.55637864
F1_5_7,4.816806093,25.37065557,21.32368216,49.44147553,148.5405569,0.624970695,3.351931839,22.30826893,3.031984817,1.158936772,0.198350753,1.015471982,254.2353181,4.281597323,3.22682961
F1_5_8,5.523368139,29.66730406,25.58462383,61.38754209,157.5380865,0.661043638,3.850572975,25.92983313,3.576508559,1.332326922,0.148948333,0.826013208,305.5806528,4.431537326,4.34331092
F1_5_9,4.196408775,22.45679347,18.32817782,40.82629354,128.9333502,0.492818296,2.876873861,19.12963161,2.607910357,0.922875424,0.08451016,0.32739402,198.2897251,2.65292334,4.14791374
F1_5_10,5.288404245,26.54614065,22.1523763,53.36057298,140.7140493,0.772012709,3.387022351,24.03064846,3.398759913,1.160117055,0.140669693,0.576517618,259.6014817,4.254374084,1.60019752
F1_5_11,6.169083846,33.46557894,26.6548205,58.10248649,145.361991,0.971882266,4.144447659,28.25777679,3.973547979,1.514368101,0.125270305,0.758642404,309.7733371,4.120348335,2.5223805
F1_5_12,3.390426907,17.53251218,14.43092123,32.59818585,100.4275868,0.485717617,2.295638844,15.14910503,2.133191683,0.718070584,0.082822284,0.273812332,163.6210554,2.418207521,4.05911244
F1_5_13,5.017227387,26.55159593,21.81288317,52.80068741,124.025342,0.759037865,3.699356004,24.5118111,3.056332743,1.578267194,0.144517718,0.618900113,270.7620666,3.862403126,1.60911948
F1_5_14,6.154733518,34.54677748,29.69212532,71.94626204,163.8385617,1.004272062,4.697237578,30.08083308,3.919185987,1.559372768,0.199326045,0.730176013,355.6084858,5.838306853,2.80896524
F1_5_15,5.444852212,26.24385866,22.94661239,51.29990158,125.4410406,0.707195574,3.358419489,24.39011801,3.388255706,1.246409403,0.147458809,0.679313031,289.6727328,4.405975143,4.53753096
F2_1_1,10.635,41.778,28.2525,79.6075,188.3735,1.3135,4.4955,23.5425,5.4225,2.2175,0.223,2.126,664.0,9.1705,1.15822226
F2_1_2,12.471,44.914,29.742,54.4075,198.9285,1.5625,4.947,26.28,5.7935,2.9995,0.2475,2.56,726.5,9.9445,0.31699041
F2_1_3,11.7255,45.398,30.4595,52.7105,202.7915,1.2795,4.976,25.7135,5.652,2.5595,0.206,2.345,750.0,8.8945,0.58068853
F2_1_4,11.4075,39.243,25.5565,49.296,174.5355,1.3715,4.367,23.608,4.9615,2.7085,0.158,2.2725,714.0,7.064,1.21502361
F2_1_5,14.7275,55.9855,33.383,59.907,217.635,1.765,5.1685,26.971,7.417,3.943,0.418,2.617,1132.5,14.216,1.04061422
F2_1_6,12.323,45.0735,29.7175,51.3165,198.7385,1.2645,4.929,26.4485,5.885,2.7895,0.291,2.7145,816.0,11.4525,1.38413235
F2_1_7,11.5535,43.5235,26.7435,54.0235,188.3635,1.4515,4.699,25.199,5.505,2.7925,0.2085,2.438,755.5,8.972,1.26157138
F2_1_9,10.895,38.4155,26.1205,47.2455,158.2825,1.2815,4.0305,23.897,4.9625,2.949,0.0865,1.923,832.5,3.854,1.06534349
F2_1_10,14.5425,54.926,32.771,57.769,217.511,1.484,5.2295,27.276,7.0805,3.8345,0.2865,2.491,1168.0,11.017,0.96941772
F2_1_11,12.0085,44.541,28.909,51.2015,196.627,1.4085,4.85,25.3965,5.8785,3.1395,0.25,2.5695,786.0,10.4005,0.62665565
F2_1_12,10.9895,40.5665,27.408,50.6455,179.307,1.24,4.4975,25.181,5.499,2.4725,0.265,2.503,742.0,10.3415,0.97909089
F2_1_13,12.6045,43.9055,28.961,52.765,192.9485,1.838,4.8375,26.0305,6.1465,3.591,0.283,2.9485,842.0,11.975,0.79429077
F2_1_14,12.129,44.3415,28.3755,54.1795,204.9835,1.712,4.679,25.442,5.9175,3.038,0.327,2.6465,777.5,11.9555,0.53259075
F2_1_15,14.5615,66.435,45.49,93.841,266.197,1.9945,7.4775,32.8685,9.53,3.8695,0.347,4.208,1646.0,13.4965,1.11614516
F2_2_1,15.3925,37.8075,31.4075,25.216,151.2035,1.7765,3.393,28.6085,6.736,5.4805,0.077,1.8715,549.0,5.65,0.24418115
F2_2_2,17.882,56.0415,69.128,58.3175,179.7995,2.9165,5.965,47.634,10.487,6.6095,0.2685,2.329,717.5,15.737,0.41063438
F2_2_3,15.8585,50.8805,59.7165,48.491,153.809,2.831,5.2585,40.57,9.539,5.9375,0.305,2.2425,555.0,15.3675,0.91336053
F2_2_4,23.888,94.087,89.5135,80.5375,274.479,4.272,8.2985,53.7385,15.3655,7.9075,0.4745,2.628,912.0,25.137,0.68842933
F2_2_5,23.6835,88.2075,84.076,54.977,227.6585,4.144,7.8585,56.4955,14.717,8.175,0.49,1.9395,569.5,23.818,0.31659446
F2_2_6,21.572,74.636,82.847,69.006,220.1045,3.9765,7.224,55.466,13.414,7.7585,0.3245,2.6575,598.5,19.1015,0.34725309
F2_2_7,19.816,64.822,75.8665,65.3875,200.006,3.463,6.533,50.26,11.9115,7.1845,0.302,2.636,769.5,17.494,0.24002017
F2_2_8,23.4365,90.6685,83.161,76.2535,262.0845,3.7335,7.949,51.3155,14.2515,7.6775,0.453,2.399,985.0,22.323,0.26030367
F2_2_9,17.5635,71.1835,61.024,62.4185,250.031,3.075,7.3345,42.5115,9.797,5.0655,0.5155,2.759,724.5,20.6385,0.28407186
F2_2_10,23.027,71.299,92.3405,71.9185,229.1655,3.923,7.5085,60.5,14.3765,8.5645,0.3265,3.073,678.5,19.858,0.17065082
F2_2_11,20.0325,60.319,74.9285,48.8215,184.7595,3.793,6.4265,54.945,12.239,7.4235,0.4895,2.47,762.0,22.4845,0.27594621
F2_2_12,19.1915,47.1185,56.45,46.246,156.991,3.0745,5.034,48.3475,10.1595,7.0775,0.4285,2.154,738.5,19.721,0.76254405
F2_2_13,21.153,69.983,71.741,60.3415,201.7585,3.6415,6.6285,49.049,12.6425,7.3125,0.446,2.603,823.5,21.354,1.38188463
F2_2_14,19.7395,67.2725,74.5625,59.395,205.139,3.5405,6.8465,50.429,12.221,7.2215,0.5375,2.9795,989.0,20.7025,0.22675427
F2_2_15,22.7775,71.5075,72.77,52.7805,201.2475,3.6655,6.487,52.497,13.323,7.953,0.5015,2.422,676.5,23.6265,0.22300009
F2_2,17.5055,57.6,67.905,67.0055,169.088,2.971,5.897,44.425,10.734,6.3875,0.4045,2.1915,578.0,18.967,0.38701702
F3_1_1,15.952,54.1,50.329,72.4745,239.526,2.268,5.9535,39.93,8.8815,5.223,0.2535,2.3745,474.5,12.598,2.79903081
F3_1_3,13.8245,45.1445,29.71,71.214,220.798,1.9725,5.402,31.2265,6.2585,4.2365,0.248,1.2985,729.5,3.8085,2.83157092
F3_1_4,14.8145,55.2875,32.4545,71.938,225.146,2.1315,5.829,30.2005,7.533,4.442,0.454,1.9125,961.0,13.4115,1.83802981
F3_1_5,14.2585,41.973,41.025,53.4785,185.442,2.0415,4.619,32.6795,7.1745,4.8795,0.241,2.197,405.5,10.38,3.08526052
F3_1_6,17.577,60.582,49.5305,70.7315,234.501,2.59,5.6925,36.2045,9.2785,5.6715,0.4135,2.4985,490.5,16.7275,3.13560921
F3_1_7,18.308,68.69,49.4675,71.962,256.849,2.479,6.0075,35.8885,10.053,5.5785,0.4695,2.192,616.0,17.817,1.30642734
F3_1_8,14.977,43.006,45.2995,60.665,202.2785,1.8525,4.8655,35.998,7.71,5.193,0.208,2.2045,391.5,10.388,2.76826235
F3_1_9,18.335,70.7685,39.379,70.56,271.081,2.226,6.351,31.771,9.7555,5.4325,0.684,2.251,1222.5,18.771,1.93863401
F3_1_10,14.574,41.9985,44.3505,55.5345,196.6535,1.85,4.826,34.8805,7.5685,5.053,0.2145,2.1755,400.0,10.79,2.03827289
F3_1_11,11.3845,34.298,23.598,45.1685,174.1595,1.526,3.9965,23.987,5.1555,3.623,0.265,1.257,643.0,5.0775,2.37441388
F3_1_12,17.838,62.027,51.553,67.0425,239.5745,2.6495,5.839,37.006,9.5905,5.684,0.363,2.544,528.5,16.136,3.06643302
F3_1_13,15.7015,50.234,46.9415,56.4005,204.686,2.388,5.1625,35.511,8.237,5.326,0.256,2.3275,428.0,12.713,3.58628838
F3_1_14,18.482,65.662,53.076,73.0885,248.734,2.312,6.016,37.111,10.093,5.9285,0.439,2.4435,526.5,17.898,2.12582359
F3_1_15,15.2755,51.725,31.447,64.0275,214.6935,1.9745,5.275,27.972,7.289,4.8775,0.442,1.977,991.5,12.629,3.09878616
F3_2_1,16.7105,52.1825,48.619,55.651,163.62,2.1295,4.9905,35.9835,8.485,5.355,0.802,1.8825,512.0,27.7555,0.32694968
F3_2_2,16.845,53.91,50.5085,60.5625,167.0705,2.0945,4.9555,35.914,8.499,5.423,0.8095,2.1235,657.5,28.193,0.77883597
F3_2_3,22.501,73.379,68.1725,46.5045,232.242,2.9655,7.2215,49.5405,12.054,7.2325,0.948,2.397,636.5,34.036,1.32611427
F3_2_4,23.258,88.9885,72.0455,55.46,279.7195,3.018,7.5885,46.414,12.843,6.8555,0.9465,2.1915,713.0,34.879,0.68683292
F3_2_5,18.424,56.9205,60.906,37.6035,197.1335,2.728,6.5215,44.0415,9.761,6.0505,0.7095,2.298,510.5,27.728,0.82421603
F3_2_6,21.661,77.328,68.671,42.0945,250.5205,2.792,7.938,44.8135,11.984,6.4805,0.9175,2.4825,654.5,32.656,0.39913993
F3_2_7,22.449,82.0595,73.242,42.407,266.302,3.018,8.237,46.134,12.781,6.6575,0.899,2.661,752.5,33.7665,0.72582831
F3_2_8,18.9765,63.7855,55.115,50.7105,197.8025,2.164,5.868,39.407,9.766,6.069,0.865,1.997,583.0,30.5275,1.19959218
F3_2_9,16.729,75.2575,61.703,104.217,235.5135,2.038,6.52,38.148,8.9395,5.046,0.7945,1.4685,427.5,26.7035,0.19181638
F3_2_11,14.8805,45.6625,52.5175,49.5215,149.341,1.977,5.026,38.242,7.378,5.2855,0.619,1.579,358.0,24.568,0.42642752
F3_2_12,16.7895,59.697,47.1325,41.2235,195.6815,2.0715,4.752,33.2785,8.761,5.143,0.846,1.774,595.5,28.6965,0.79715535
F3_2_14,20.619,85.8865,60.205,58.5155,273.6035,2.8385,6.7665,39.7905,11.178,5.691,0.89,1.6835,696.5,32.073,0.56533891
F3_2_15,17.156,54.7135,53.0285,51.227,171.4,2.258,4.8675,36.893,9.005,5.613,0.8245,1.926,518.0,29.15,0.08896571
F4_1_5,7.341878076,31.0497951,20.1458846,14.09901025,117.2272379,1.213857579,4.408122569,22.0927969,4.687840527,2.004982574,0.124606868,1.576215486,521.3035774,4.799069122,1.34620929
F4_1_6,7.395210599,31.9699548,20.10246463,19.1404521,124.5329027,1.024187339,4.474744531,22.12775399,4.672805612,1.940547361,0.144376429,1.643976605,501.0295426,5.461968469,1.15578807
F4_1_7,6.925968862,29.4886248,18.68754319,12.75287476,130.4032178,1.083919315,4.279138244,22.31280582,4.415649004,1.855097572,0.090517138,1.656419805,479.4982855,3.884558342,0.15492265
F4_1_8,7.447686616,32.07534572,21.16923489,13.88593388,119.1998883,1.053898696,4.520317997,22.61731455,4.729698653,1.946454485,0.133961929,1.773432747,533.1902959,5.694540807,1.24257502
F4_1_9,6.390178472,27.36668937,17.33630847,14.19340195,122.1116167,1.235462875,4.156087111,25.96319714,4.139174039,4.061834385,0.13013881,1.776996614,439.9958559,2.911612904,1.23118989
F4_1_10,7.214601549,30.78414006,18.98520208,15.31487225,128.4969778,1.156461356,4.742276115,22.63949,4.456993787,3.829929614,0.091537267,1.525611832,468.4952236,3.092460265,1.24302666
F4_1_11,5.568758539,23.04394085,15.03059052,17.06912907,103.5732046,0.935987287,3.325851959,19.07960679,3.397462634,2.7929622,0.040671288,0.920565114,333.8402751,1.698793424,1.15685076
F4_1_12,6.755942408,28.58227251,18.86334249,11.87065571,99.61145874,0.958388031,4.281702782,21.18647077,4.149179955,2.830063096,0.054064802,1.130514847,410.8840657,2.137420213,3.80345308
F4_1_13,6.799543541,29.37471091,17.14818555,13.85445617,121.586888,1.198621523,4.344956515,20.18260368,4.186250977,2.765553801,0.052393697,1.245643823,405.4709786,2.208386223,0.95282115
