SampleN,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,SumTS
F5_3_1,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.45946923
F5_3_2,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.1787195
F5_3_3,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,0.792637
F5_3_4,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,0.95999203
F5_3_5,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,0.75855956
F5_3_6,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.83846591
F5_3_7,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.03012658
F5_3_8,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.31395388
F5_3_9,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.33649103
F5_3_10,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,0.8363071
F5_3_11,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.66914979
F5_3_12,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.21967141
F5_3_13,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,3.60910528
F5_3_14,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,1.39494103
F5_3_15,0.046926975,5689.399902,3864.699951,844.0999756,0.756669998,4.800000191,25.5,38.84999847,-5.789999962,0.63941215
F6_1_1,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,4.92524006
F6_1_2,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,2.48386359
F6_1_3,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,3.04334446
F6_1_4,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,3.013275
F6_1_5,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,2.91520684
F6_1_6,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,1.51109573
F6_1_7,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,4.63084877
F6_1_8,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,3.20522347
F6_1_9,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,4.65176224
F6_1_10,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,1.42070151
F6_1_11,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,1.4892505
F6_1_12,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,2.20822973
F6_1_13,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,3.72312783
F6_1_14,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,4.27225963
F6_1_15,0.338877022,6299.700195,4474.700195,853.7999878,0.524354994,6.599999905,26.5,40.06000137,-3.0599999430000002,3.86092665
Z1_1_5,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,3.77168863
Z1_1_6,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,5.03223922
Z1_1_7,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,0.76094019
Z1_1_9,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,4.43764244
Z1_1_11,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,3.0814277
Z1_1_12,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,2.33566698
Z1_1_13,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,1.91269051
Z1_1_14,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,2.92627147
Z1_1_15,0.238099992,5417.100098,3795.699951,869.2000122,0.605356991,0.699999988,27.39999962,40.61999893,-17.62000084,2.9354537
Z1_2_6,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,2.75958693
Z1_2_7,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,5.6682473
Z1_2_8,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,1.02735104
Z1_2_9,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,2.1969899
Z1_2_10,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,0.80757404
Z1_2_11,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,6.07724915
Z1_2_12,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,2.85721262
Z1_2_13,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,2.41929069
Z1_2_14,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,3.22872605
Z1_2_15,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,4.90295357
Z1_3_1,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,3.4702404
Z1_3_2,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,4.13733194
Z1_3_3,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,1.26805424
Z1_3_4,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,1.7833545
Z1_3_5,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,2.24106387
Z1_3_6,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,1.73955472
Z1_3_7,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,1.31875441
Z1_3_8,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,9.19573539
Z1_3_9,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,3.23435605
Z1_3_10,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,4.99914053
Z1_3_11,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,4.34578113
Z1_3_12,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,1.33003317
Z1_3_13,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,0.88871221
Z1_3_14,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,4.43006247
Z1_3_15,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,1.68499488
Z1_4_5,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,7.97781793
Z1_4_6,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,12.7339757
Z1_4_7,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,6.8835105
Z1_4_8,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,10.7015336
Z1_4_9,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,10.283748
Z1_4_10,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,6.90396357
Z1_4_11,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,7.26325114
Z1_4_12,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,10.0816608
Z1_4_13,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,8.33662316
Z1_4_14,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,6.40584489
Z1_4_15,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,5.79162483
Z2_1_1,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,2.64029263
Z2_1_2,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,2.55695422
Z2_1_3,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,7.277125
Z2_1_4,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,2.3879476
Z2_1_5,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,4.49168083
Z2_1_6,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,9.31398302
Z2_1_7,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,3.77270793
Z2_1_8,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,3.92452716
Z2_1_9,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,6.69884866
Z2_1_11,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,4.87256559
Z2_1_12,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,6.05389804
Z2_1_13,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,6.48388236
Z2_1_14,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,2.56001131
Z2_1_15,0.186869979,5543.600098,3887.5,880.0999756,0.646004021,1.100000024,27.60000038,40.86000061,-17.70000076,2.40498741
Z2_2_1,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,5.63495169
Z2_2_2,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,1.76170416
Z2_2_3,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,4.56397242
Z2_2_4,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,6.43509256
Z2_2_5,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,1.85754761
Z2_2_6,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,3.58190384
Z2_2_7,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,0.9807831
Z2_2_8,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,3.61625811
Z2_2_9,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,2.33399683
Z2_2_10,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,4.79724562
Z2_2_11,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,2.4589621
Z2_2_12,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,17.2384501
Z2_2_13,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,4.82400501
Z2_2_14,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,3.64202562
Z2_2_15,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,5.29607306
Z2_2_6d,0.191995978,5539.100098,3885.199951,879.2999878,0.641946018,1.100000024,27.60000038,40.86000061,-17.76000023,4.47882912
Z3_1_2,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,2.16890205
Z3_1_3,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,0.28204086
Z3_1_4,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,5.55467997
Z3_1_6,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,8.44901465
Z3_1_7,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,0.93154375
Z3_1_8,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,2.2964122
Z3_1_9,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,4.32220766
Z3_1_10,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,2.42808477
Z3_1_11,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,0.67625082
Z3_1_12,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,4.16623362
Z3_1_13,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,3.81847994
Z3_1_14,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,0.40412149
Z3_1_15,0.161291003,5565.5,3899.899902,883.0,0.666299999,1.299999952,27.60000038,40.63000107,-17.55999947,1.13317022
Z4_1_1,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,3.48835599
Z4_1_2,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,2.58192239
Z4_1_3,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,2.12363249
Z4_1_4,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,2.90168475
Z4_1_5,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,1.40017472
Z4_1_6,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,1.33575237
Z4_1_7,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,1.59424114
Z4_1_8,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,3.03017868
Z4_1_9,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,3.38708705
Z4_1_10,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,3.35651713
Z4_1_11,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,3.1457217
Z4_1_12,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,3.32929454
Z4_1_13,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,3.35077816
Z4_1_14,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,1.76770967
Z4_1_15,0.164093971,5582.600098,3914.199951,889.2999878,0.664094985,1.299999952,27.60000038,40.59000015,-17.62999916,2.30053466
Z4_2_1,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,8.83438572
Z4_2_2,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,7.57861514
Z4_2_3,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,9.50189452
Z4_2_4,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,8.90982755
Z4_2_5,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,7.86681404
Z4_2_7,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,4.65992306
Z4_2_8,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,4.8743872
Z4_2_9,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,4.06466604
Z4_2_10,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,5.86137101
Z4_2_11,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,4.28750387
Z4_2_12,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,6.58626243
Z4_2_13,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,6.6878715
Z4_2_14,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,6.27146262
Z4_2_15,0.149963021,5648.299805,3962.399902,903.0999756,0.675279021,1.600000024,27.79999924,40.45000076,-17.37000084,4.97515499
Z4_3_1,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,5.44516964
Z4_3_2,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,3.57716573
Z4_3_3,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,2.05164089
Z4_3_4,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,5.24770949
Z4_3_5,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,3.47571454
Z4_3_6,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,5.53866163
Z4_3_7,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,4.03692243
Z4_3_8,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,1.62501424
Z4_3_9,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,1.50392927
Z4_3_10,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,2.44388853
Z4_3_11,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,4.6709736
Z4_3_12,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,2.35781673
Z4_3_13,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,2.61926825
Z4_3_14,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,5.11287029
Z4_3_15,0.132003009,5647.899902,3954.899902,901.7000122,0.689468026,1.700000048,27.70000076,40.04000092,-17.04000092,4.20922259
